type	latitude	longitude	name	desc
T	18.5112610	-66.5913105
T	18.5124006	-66.5939713
T	18.5131332	-66.5960312
T	18.5131332	-66.5977478
T	18.5136216	-66.5997219
T	18.5142728	-66.6019535
T	18.5154938	-66.6046143
T	18.5234938	-66.6046143
T	18.5222728	-66.6019535
T	18.5216216	-66.5997219
T	18.5211332	-66.5977478
T	18.5211332	-66.5960312
T	18.5204006	-66.5939713
T	18.5192610	-66.5913105
T	18.5187725	-66.5887356
T	18.5185283	-66.5863323
T	18.5182841	-66.5838432
T	18.5182027	-66.5814400
T	18.5179585	-66.5790367
T	18.5179585	-66.5772343
T	18.5185283	-66.5750885
T	18.5191795	-66.5722561
T	18.5195866	-66.5699387
T	18.5190167	-66.5676212
T	18.5190167	-66.5663338
T	18.5208076	-66.5644455
T	18.5230054	-66.5632439
T	18.5230868	-66.5612698
T	18.5223542	-66.5574932
T	18.5213774	-66.5547466
T	18.5208890	-66.5520859
T	18.5208890	-66.5491676
T	18.5199122	-66.5476227
T	18.5191795	-66.5457344
T	18.5181213	-66.5435886
T	18.5172259	-66.5416145
T	18.5165747	-66.5394688
T	18.5158421	-66.5376663
T	18.5155979	-66.5355206
T	18.5169817	-66.5355206
T	18.5173073	-66.5364647
T	18.5174701	-66.5377522
T	18.5178771	-66.5389538
T	18.5182027	-66.5401554
T	18.5188539	-66.5412712
T	18.5192610	-66.5428162
T	18.5199122	-66.5437603
T	18.5206448	-66.5456486
T	18.5215402	-66.5471077
T	18.5220286	-66.5486526
T	18.5225984	-66.5500259
T	18.5225984	-66.5519142
T	18.5228426	-66.5538883
T	18.5308426	-66.5538883
T	18.5305984	-66.5519142
T	18.5305984	-66.5500259
T	18.5300286	-66.5486526
T	18.5295402	-66.5471077
T	18.5286448	-66.5456486
T	18.5279122	-66.5437603
T	18.5272610	-66.5428162
T	18.5268539	-66.5412712
T	18.5262027	-66.5401554
T	18.5258771	-66.5389538
T	18.5254701	-66.5377522
T	18.5253073	-66.5364647
T	18.5249817	-66.5355206
T	18.5235979	-66.5355206
T	18.5238421	-66.5376663
T	18.5245747	-66.5394688
T	18.5252259	-66.5416145
T	18.5261213	-66.5435886
T	18.5271795	-66.5457344
T	18.5279122	-66.5476227
T	18.5288890	-66.5491676
T	18.5288890	-66.5520859
T	18.5293774	-66.5547466
T	18.5303542	-66.5574932
T	18.5310868	-66.5612698
T	18.5310054	-66.5632439
T	18.5288076	-66.5644455
T	18.5270167	-66.5663338
T	18.5270167	-66.5676212
T	18.5275866	-66.5699387
T	18.5271795	-66.5722561
T	18.5265283	-66.5750885
T	18.5259585	-66.5772343
T	18.5259585	-66.5790367
T	18.5262027	-66.5814400
T	18.5262841	-66.5838432
T	18.5265283	-66.5863323
T	18.5267725	-66.5887356
T	18.5272610	-66.5913105
T	18.5284006	-66.5939713
T	18.5291332	-66.5960312
T	18.5291332	-66.5977478
T	18.5296216	-66.5997219
T	18.5302728	-66.6019535
T	18.5314938	-66.6046143
T	18.5394938	-66.6046143
T	18.5382728	-66.6019535
T	18.5376216	-66.5997219
T	18.5371332	-66.5977478
T	18.5371332	-66.5960312
T	18.5364006	-66.5939713
T	18.5352610	-66.5913105
T	18.5347725	-66.5887356
T	18.5345283	-66.5863323
T	18.5342841	-66.5838432
T	18.5342027	-66.5814400
T	18.5339585	-66.5790367
T	18.5339585	-66.5772343
T	18.5345283	-66.5750885
T	18.5351795	-66.5722561
T	18.5355866	-66.5699387
T	18.5350167	-66.5676212
T	18.5350167	-66.5663338
T	18.5368076	-66.5644455
T	18.5390054	-66.5632439
T	18.5390868	-66.5612698
T	18.5383542	-66.5574932
T	18.5373774	-66.5547466
T	18.5368890	-66.5520859
T	18.5368890	-66.5491676
T	18.5359122	-66.5476227
T	18.5351795	-66.5457344
T	18.5341213	-66.5435886
T	18.5332259	-66.5416145
T	18.5325747	-66.5394688
T	18.5318421	-66.5376663
T	18.5315979	-66.5355206
T	18.5329817	-66.5355206
T	18.5333073	-66.5364647
T	18.5334701	-66.5377522
T	18.5338771	-66.5389538
T	18.5342027	-66.5401554
T	18.5348539	-66.5412712
T	18.5352610	-66.5428162
T	18.5359122	-66.5437603
T	18.5366448	-66.5456486
T	18.5375402	-66.5471077
T	18.5380286	-66.5486526
T	18.5385984	-66.5500259
T	18.5385984	-66.5519142
T	18.5388426	-66.5538883
T	18.5468426	-66.5538883
T	18.5465984	-66.5519142
T	18.5465984	-66.5500259
T	18.5460286	-66.5486526
T	18.5455402	-66.5471077
T	18.5446448	-66.5456486
T	18.5439122	-66.5437603
T	18.5432610	-66.5428162
T	18.5428539	-66.5412712
T	18.5422027	-66.5401554
T	18.5418771	-66.5389538
T	18.5414701	-66.5377522
T	18.5413073	-66.5364647
T	18.5409817	-66.5355206
T	18.5395979	-66.5355206
T	18.5398421	-66.5376663
T	18.5405747	-66.5394688
T	18.5412259	-66.5416145
T	18.5421213	-66.5435886
T	18.5431795	-66.5457344
T	18.5439122	-66.5476227
T	18.5448890	-66.5491676
T	18.5448890	-66.5520859
T	18.5453774	-66.5547466
T	18.5463542	-66.5574932
T	18.5470868	-66.5612698
T	18.5470054	-66.5632439
T	18.5448076	-66.5644455
T	18.5430167	-66.5663338
T	18.5430167	-66.5676212
T	18.5435866	-66.5699387
T	18.5431795	-66.5722561
T	18.5425283	-66.5750885
T	18.5419585	-66.5772343
T	18.5419585	-66.5790367
T	18.5422027	-66.5814400
T	18.5422841	-66.5838432
T	18.5425283	-66.5863323
T	18.5427725	-66.5887356
T	18.5432610	-66.5913105
T	18.5444006	-66.5939713
T	18.5451332	-66.5960312
T	18.5451332	-66.5977478
T	18.5456216	-66.5997219
T	18.5462728	-66.6019535
T	18.5474938	-66.6046143
T	18.5554938	-66.6046143
T	18.5542728	-66.6019535
T	18.5536216	-66.5997219
T	18.5531332	-66.5977478
T	18.5531332	-66.5960312
T	18.5524006	-66.5939713
T	18.5512610	-66.5913105
T	18.5507725	-66.5887356
T	18.5505283	-66.5863323
T	18.5502841	-66.5838432
T	18.5502027	-66.5814400
T	18.5499585	-66.5790367
T	18.5499585	-66.5772343
T	18.5505283	-66.5750885
T	18.5511795	-66.5722561
T	18.5515866	-66.5699387
T	18.5510167	-66.5676212
T	18.5510167	-66.5663338
T	18.5528076	-66.5644455
T	18.5550054	-66.5632439
T	18.5550868	-66.5612698
T	18.5543542	-66.5574932
T	18.5533774	-66.5547466
T	18.5528890	-66.5520859
T	18.5528890	-66.5491676
T	18.5519122	-66.5476227
T	18.5511795	-66.5457344
T	18.5501213	-66.5435886
T	18.5492259	-66.5416145
T	18.5485747	-66.5394688
T	18.5478421	-66.5376663
T	18.5475979	-66.5355206
T	18.5489817	-66.5355206
T	18.5493073	-66.5364647
T	18.5494701	-66.5377522
T	18.5498771	-66.5389538
T	18.5502027	-66.5401554
T	18.5508539	-66.5412712
T	18.5512610	-66.5428162
T	18.5519122	-66.5437603
T	18.5526448	-66.5456486
T	18.5535402	-66.5471077
T	18.5540286	-66.5486526
T	18.5545984	-66.5500259
T	18.5545984	-66.5519142
T	18.5548426	-66.5538883
T	18.5628426	-66.5538883
T	18.5625984	-66.5519142
T	18.5625984	-66.5500259
T	18.5620286	-66.5486526
T	18.5615402	-66.5471077
T	18.5606448	-66.5456486
T	18.5599122	-66.5437603
T	18.5592610	-66.5428162
T	18.5588539	-66.5412712
T	18.5582027	-66.5401554
T	18.5578771	-66.5389538
T	18.5574701	-66.5377522
T	18.5573073	-66.5364647
T	18.5569817	-66.5355206
T	18.5555979	-66.5355206
T	18.5558421	-66.5376663
T	18.5565747	-66.5394688
T	18.5572259	-66.5416145
T	18.5581213	-66.5435886
T	18.5591795	-66.5457344
T	18.5599122	-66.5476227
T	18.5608890	-66.5491676
T	18.5608890	-66.5520859
T	18.5613774	-66.5547466
T	18.5623542	-66.5574932
T	18.5630868	-66.5612698
T	18.5630054	-66.5632439
T	18.5608076	-66.5644455
T	18.5590167	-66.5663338
T	18.5590167	-66.5676212
T	18.5595866	-66.5699387
T	18.5591795	-66.5722561
T	18.5585283	-66.5750885
T	18.5579585	-66.5772343
T	18.5579585	-66.5790367
T	18.5582027	-66.5814400
T	18.5582841	-66.5838432
T	18.5585283	-66.5863323
T	18.5587725	-66.5887356
T	18.5592610	-66.5913105
T	18.5604006	-66.5939713
T	18.5611332	-66.5960312
T	18.5611332	-66.5977478
T	18.5616216	-66.5997219
T	18.5622728	-66.6019535
T	18.5634938	-66.6046143
T	18.5714938	-66.6046143
T	18.5702728	-66.6019535
T	18.5696216	-66.5997219
T	18.5691332	-66.5977478
T	18.5691332	-66.5960312
T	18.5684006	-66.5939713
T	18.5672610	-66.5913105
T	18.5667725	-66.5887356
T	18.5665283	-66.5863323
T	18.5662841	-66.5838432
T	18.5662027	-66.5814400
T	18.5659585	-66.5790367
T	18.5659585	-66.5772343
T	18.5665283	-66.5750885
T	18.5671795	-66.5722561
T	18.5675866	-66.5699387
T	18.5670167	-66.5676212
T	18.5670167	-66.5663338
T	18.5688076	-66.5644455
T	18.5710054	-66.5632439
T	18.5710868	-66.5612698
T	18.5703542	-66.5574932
T	18.5693774	-66.5547466
T	18.5688890	-66.5520859
T	18.5688890	-66.5491676
T	18.5679122	-66.5476227
T	18.5671795	-66.5457344
T	18.5661213	-66.5435886
T	18.5652259	-66.5416145
T	18.5645747	-66.5394688
T	18.5638421	-66.5376663
T	18.5635979	-66.5355206
T	18.5649817	-66.5355206
T	18.5653073	-66.5364647
T	18.5654701	-66.5377522
T	18.5658771	-66.5389538
T	18.5662027	-66.5401554
T	18.5668539	-66.5412712
T	18.5672610	-66.5428162
T	18.5679122	-66.5437603
T	18.5686448	-66.5456486
T	18.5695402	-66.5471077
T	18.5700286	-66.5486526
T	18.5705984	-66.5500259
T	18.5705984	-66.5519142
T	18.5708426	-66.5538883
T	18.5788426	-66.5538883
T	18.5785984	-66.5519142
T	18.5785984	-66.5500259
T	18.5780286	-66.5486526
T	18.5775402	-66.5471077
T	18.5766448	-66.5456486
T	18.5759122	-66.5437603
T	18.5752610	-66.5428162
T	18.5748539	-66.5412712
T	18.5742027	-66.5401554
T	18.5738771	-66.5389538
T	18.5734701	-66.5377522
T	18.5733073	-66.5364647
T	18.5729817	-66.5355206
T	18.5715979	-66.5355206
T	18.5718421	-66.5376663
T	18.5725747	-66.5394688
T	18.5732259	-66.5416145
T	18.5741213	-66.5435886
T	18.5751795	-66.5457344
T	18.5759122	-66.5476227
T	18.5768890	-66.5491676
T	18.5768890	-66.5520859
T	18.5773774	-66.5547466
T	18.5783542	-66.5574932
T	18.5790868	-66.5612698
T	18.5790054	-66.5632439
T	18.5768076	-66.5644455
T	18.5750167	-66.5663338
T	18.5750167	-66.5676212
T	18.5755866	-66.5699387
T	18.5751795	-66.5722561
T	18.5745283	-66.5750885
T	18.5739585	-66.5772343
T	18.5739585	-66.5790367
T	18.5742027	-66.5814400
T	18.5742841	-66.5838432
T	18.5745283	-66.5863323
T	18.5747725	-66.5887356
T	18.5752610	-66.5913105
T	18.5764006	-66.5939713
T	18.5771332	-66.5960312
T	18.5771332	-66.5977478
T	18.5776216	-66.5997219
T	18.5782728	-66.6019535
T	18.5794938	-66.6046143
T	18.5874938	-66.6046143
T	18.5862728	-66.6019535
T	18.5856216	-66.5997219
T	18.5851332	-66.5977478
T	18.5851332	-66.5960312
T	18.5844006	-66.5939713
T	18.5832610	-66.5913105
T	18.5827725	-66.5887356
T	18.5825283	-66.5863323
T	18.5822841	-66.5838432
T	18.5822027	-66.5814400
T	18.5819585	-66.5790367
T	18.5819585	-66.5772343
T	18.5825283	-66.5750885
T	18.5831795	-66.5722561
T	18.5835866	-66.5699387
T	18.5830167	-66.5676212
T	18.5830167	-66.5663338
T	18.5848076	-66.5644455
T	18.5870054	-66.5632439
T	18.5870868	-66.5612698
T	18.5863542	-66.5574932
T	18.5853774	-66.5547466
T	18.5848890	-66.5520859
T	18.5848890	-66.5491676
T	18.5839122	-66.5476227
T	18.5831795	-66.5457344
T	18.5821213	-66.5435886
T	18.5812259	-66.5416145
T	18.5805747	-66.5394688
T	18.5798421	-66.5376663
T	18.5795979	-66.5355206
T	18.5809817	-66.5355206
T	18.5813073	-66.5364647
T	18.5814701	-66.5377522
T	18.5818771	-66.5389538
T	18.5822027	-66.5401554
T	18.5828539	-66.5412712
T	18.5832610	-66.5428162
T	18.5839122	-66.5437603
T	18.5846448	-66.5456486
T	18.5855402	-66.5471077
T	18.5860286	-66.5486526
T	18.5865984	-66.5500259
T	18.5865984	-66.5519142
T	18.5868426	-66.5538883
T	18.5948426	-66.5538883
T	18.5945984	-66.5519142
T	18.5945984	-66.5500259
T	18.5940286	-66.5486526
T	18.5935402	-66.5471077
T	18.5926448	-66.5456486
T	18.5919122	-66.5437603
T	18.5912610	-66.5428162
T	18.5908539	-66.5412712
T	18.5902027	-66.5401554
T	18.5898771	-66.5389538
T	18.5894701	-66.5377522
T	18.5893073	-66.5364647
T	18.5889817	-66.5355206
T	18.5875979	-66.5355206
T	18.5878421	-66.5376663
T	18.5885747	-66.5394688
T	18.5892259	-66.5416145
T	18.5901213	-66.5435886
T	18.5911795	-66.5457344
T	18.5919122	-66.5476227
T	18.5928890	-66.5491676
T	18.5928890	-66.5520859
T	18.5933774	-66.5547466
T	18.5943542	-66.5574932
T	18.5950868	-66.5612698
T	18.5950054	-66.5632439
T	18.5928076	-66.5644455
T	18.5910167	-66.5663338
T	18.5910167	-66.5676212
T	18.5915866	-66.5699387
T	18.5911795	-66.5722561
T	18.5905283	-66.5750885
T	18.5899585	-66.5772343
T	18.5899585	-66.5790367
T	18.5902027	-66.5814400
T	18.5902841	-66.5838432
T	18.5905283	-66.5863323
T	18.5907725	-66.5887356
T	18.5912610	-66.5913105
T	18.5924006	-66.5939713
T	18.5931332	-66.5960312
T	18.5931332	-66.5977478
T	18.5936216	-66.5997219
T	18.5942728	-66.6019535
T	18.5954938	-66.6046143
T	18.6034938	-66.6046143
T	18.6022728	-66.6019535
T	18.6016216	-66.5997219
T	18.6011332	-66.5977478
T	18.6011332	-66.5960312
T	18.6004006	-66.5939713
T	18.5992610	-66.5913105
T	18.5987725	-66.5887356
T	18.5985283	-66.5863323
T	18.5982841	-66.5838432
T	18.5982027	-66.5814400
T	18.5979585	-66.5790367
T	18.5979585	-66.5772343
T	18.5985283	-66.5750885
T	18.5991795	-66.5722561
T	18.5995866	-66.5699387
T	18.5990167	-66.5676212
T	18.5990167	-66.5663338
T	18.6008076	-66.5644455
T	18.6030054	-66.5632439
T	18.6030868	-66.5612698
T	18.6023542	-66.5574932
T	18.6013774	-66.5547466
T	18.6008890	-66.5520859
T	18.6008890	-66.5491676
T	18.5999122	-66.5476227
T	18.5991795	-66.5457344
T	18.5981213	-66.5435886
T	18.5972259	-66.5416145
T	18.5965747	-66.5394688
T	18.5958421	-66.5376663
T	18.5955979	-66.5355206
T	18.5969817	-66.5355206
T	18.5973073	-66.5364647
T	18.5974701	-66.5377522
T	18.5978771	-66.5389538
T	18.5982027	-66.5401554
T	18.5988539	-66.5412712
T	18.5992610	-66.5428162
T	18.5999122	-66.5437603
T	18.6006448	-66.5456486
T	18.6015402	-66.5471077
T	18.6020286	-66.5486526
T	18.6025984	-66.5500259
T	18.6025984	-66.5519142
T	18.6028426	-66.5538883
T	18.6108426	-66.5538883
T	18.6105984	-66.5519142
T	18.6105984	-66.5500259
T	18.6100286	-66.5486526
T	18.6095402	-66.5471077
T	18.6086448	-66.5456486
T	18.6079122	-66.5437603
T	18.6072610	-66.5428162
T	18.6068539	-66.5412712
T	18.6062027	-66.5401554
T	18.6058771	-66.5389538
T	18.6054701	-66.5377522
T	18.6053073	-66.5364647
T	18.6049817	-66.5355206
T	18.6035979	-66.5355206
T	18.6038421	-66.5376663
T	18.6045747	-66.5394688
T	18.6052259	-66.5416145
T	18.6061213	-66.5435886
T	18.6071795	-66.5457344
T	18.6079122	-66.5476227
T	18.6088890	-66.5491676
T	18.6088890	-66.5520859
T	18.6093774	-66.5547466
T	18.6103542	-66.5574932
T	18.6110868	-66.5612698
T	18.6110054	-66.5632439
T	18.6088076	-66.5644455
T	18.6070167	-66.5663338
T	18.6070167	-66.5676212
T	18.6075866	-66.5699387
T	18.6071795	-66.5722561
T	18.6065283	-66.5750885
T	18.6059585	-66.5772343
T	18.6059585	-66.5790367
T	18.6062027	-66.5814400
T	18.6062841	-66.5838432
T	18.6065283	-66.5863323
T	18.6067725	-66.5887356
T	18.6072610	-66.5913105
T	18.6084006	-66.5939713
T	18.6091332	-66.5960312
T	18.6091332	-66.5977478
T	18.6096216	-66.5997219
T	18.6102728	-66.6019535
T	18.6114938	-66.6046143
T	18.6194938	-66.6046143
T	18.6182728	-66.6019535
T	18.6176216	-66.5997219
T	18.6171332	-66.5977478
T	18.6171332	-66.5960312
T	18.6164006	-66.5939713
T	18.6152610	-66.5913105
T	18.6147725	-66.5887356
T	18.6145283	-66.5863323
T	18.6142841	-66.5838432
T	18.6142027	-66.5814400
T	18.6139585	-66.5790367
T	18.6139585	-66.5772343
T	18.6145283	-66.5750885
T	18.6151795	-66.5722561
T	18.6155866	-66.5699387
T	18.6150167	-66.5676212
T	18.6150167	-66.5663338
T	18.6168076	-66.5644455
T	18.6190054	-66.5632439
T	18.6190868	-66.5612698
T	18.6183542	-66.5574932
T	18.6173774	-66.5547466
T	18.6168890	-66.5520859
T	18.6168890	-66.5491676
T	18.6159122	-66.5476227
T	18.6151795	-66.5457344
T	18.6141213	-66.5435886
T	18.6132259	-66.5416145
T	18.6125747	-66.5394688
T	18.6118421	-66.5376663
T	18.6115979	-66.5355206
T	18.6129817	-66.5355206
T	18.6133073	-66.5364647
T	18.6134701	-66.5377522
T	18.6138771	-66.5389538
T	18.6142027	-66.5401554
T	18.6148539	-66.5412712
T	18.6152610	-66.5428162
T	18.6159122	-66.5437603
T	18.6166448	-66.5456486
T	18.6175402	-66.5471077
T	18.6180286	-66.5486526
T	18.6185984	-66.5500259
T	18.6185984	-66.5519142
T	18.6188426	-66.5538883
T	18.6268426	-66.5538883
T	18.6265984	-66.5519142
T	18.6265984	-66.5500259
T	18.6260286	-66.5486526
T	18.6255402	-66.5471077
T	18.6246448	-66.5456486
T	18.6239122	-66.5437603
T	18.6232610	-66.5428162
T	18.6228539	-66.5412712
T	18.6222027	-66.5401554
T	18.6218771	-66.5389538
T	18.6214701	-66.5377522
T	18.6213073	-66.5364647
T	18.6209817	-66.5355206
T	18.6195979	-66.5355206
T	18.6198421	-66.5376663
T	18.6205747	-66.5394688
T	18.6212259	-66.5416145
T	18.6221213	-66.5435886
T	18.6231795	-66.5457344
T	18.6239122	-66.5476227
T	18.6248890	-66.5491676
T	18.6248890	-66.5520859
T	18.6253774	-66.5547466
T	18.6263542	-66.5574932
T	18.6270868	-66.5612698
T	18.6270054	-66.5632439
T	18.6248076	-66.5644455
T	18.6230167	-66.5663338
T	18.6230167	-66.5676212
T	18.6235866	-66.5699387
T	18.6231795	-66.5722561
T	18.6225283	-66.5750885
T	18.6219585	-66.5772343
T	18.6219585	-66.5790367
T	18.6222027	-66.5814400
T	18.6222841	-66.5838432
T	18.6225283	-66.5863323
T	18.6227725	-66.5887356
T	18.6232610	-66.5913105
T	18.6244006	-66.5939713
T	18.6251332	-66.5960312
T	18.6251332	-66.5977478
T	18.6256216	-66.5997219
T	18.6262728	-66.6019535
T	18.6274938	-66.6046143
T	18.6354938	-66.6046143
T	18.6342728	-66.6019535
T	18.6336216	-66.5997219
T	18.6331332	-66.5977478
T	18.6331332	-66.5960312
T	18.6324006	-66.5939713
T	18.6312610	-66.5913105
T	18.6307725	-66.5887356
T	18.6305283	-66.5863323
T	18.6302841	-66.5838432
T	18.6302027	-66.5814400
T	18.6299585	-66.5790367
T	18.6299585	-66.5772343
T	18.6305283	-66.5750885
T	18.6311795	-66.5722561
T	18.6315866	-66.5699387
T	18.6310167	-66.5676212
T	18.6310167	-66.5663338
T	18.6328076	-66.5644455
T	18.6350054	-66.5632439
T	18.6350868	-66.5612698
T	18.6343542	-66.5574932
T	18.6333774	-66.5547466
T	18.6328890	-66.5520859
T	18.6328890	-66.5491676
T	18.6319122	-66.5476227
T	18.6311795	-66.5457344
T	18.6301213	-66.5435886
T	18.6292259	-66.5416145
T	18.6285747	-66.5394688
T	18.6278421	-66.5376663
T	18.6275979	-66.5355206
T	18.6289817	-66.5355206
T	18.6293073	-66.5364647
T	18.6294701	-66.5377522
T	18.6298771	-66.5389538
T	18.6302027	-66.5401554
T	18.6308539	-66.5412712
T	18.6312610	-66.5428162
T	18.6319122	-66.5437603
T	18.6326448	-66.5456486
T	18.6335402	-66.5471077
T	18.6340286	-66.5486526
T	18.6345984	-66.5500259
T	18.6345984	-66.5519142
T	18.6348426	-66.5538883
T	18.6428426	-66.5538883
T	18.6425984	-66.5519142
T	18.6425984	-66.5500259
T	18.6420286	-66.5486526
T	18.6415402	-66.5471077
T	18.6406448	-66.5456486
T	18.6399122	-66.5437603
T	18.6392610	-66.5428162
T	18.6388539	-66.5412712
T	18.6382027	-66.5401554
T	18.6378771	-66.5389538
T	18.6374701	-66.5377522
T	18.6373073	-66.5364647
T	18.6369817	-66.5355206
T	18.6355979	-66.5355206
T	18.6358421	-66.5376663
T	18.6365747	-66.5394688
T	18.6372259	-66.5416145
T	18.6381213	-66.5435886
T	18.6391795	-66.5457344
T	18.6399122	-66.5476227
T	18.6408890	-66.5491676
T	18.6408890	-66.5520859
T	18.6413774	-66.5547466
T	18.6423542	-66.5574932
T	18.6430868	-66.5612698
T	18.6430054	-66.5632439
T	18.6408076	-66.5644455
T	18.6390167	-66.5663338
T	18.6390167	-66.5676212
T	18.6395866	-66.5699387
T	18.6391795	-66.5722561
T	18.6385283	-66.5750885
T	18.6379585	-66.5772343
T	18.6379585	-66.5790367
T	18.6382027	-66.5814400
T	18.6382841	-66.5838432
T	18.6385283	-66.5863323
T	18.6387725	-66.5887356
T	18.6392610	-66.5913105
T	18.6404006	-66.5939713
T	18.6411332	-66.5960312
T	18.6411332	-66.5977478
T	18.6416216	-66.5997219
T	18.6422728	-66.6019535
T	18.6434938	-66.6046143
T	18.6514938	-66.6046143
T	18.6502728	-66.6019535
T	18.6496216	-66.5997219
T	18.6491332	-66.5977478
T	18.6491332	-66.5960312
T	18.6484006	-66.5939713
T	18.6472610	-66.5913105
T	18.6467725	-66.5887356
T	18.6465283	-66.5863323
T	18.6462841	-66.5838432
T	18.6462027	-66.5814400
