type	latitude	longitude	name	desc
T	18.0079577	-67.1870030
T	18.0074679	-67.1887196
T	18.0066517	-67.1907796
T	18.0060803	-67.1922387
T	18.0054273	-67.1939553
T	18.0048559	-67.1955861
T	18.0048559	-67.1959861
T	18.0054273	-67.1943553
T	18.0060803	-67.1926387
T	18.0066517	-67.1911796
T	18.0074679	-67.1891196
T	18.0079577	-67.1874030
T	18.0086107	-67.1856864
T	18.0093453	-67.1838839
T	18.0101616	-67.1824248
T	18.0107329	-67.1810515
T	18.0110594	-67.1801932
T	18.0117941	-67.1793349
T	18.0126103	-67.1788199
T	18.0137530	-67.1778758
T	18.0144877	-67.1775325
T	18.0153855	-67.1770175
T	18.0163650	-67.1766742
T	18.0174261	-67.1765025
T	18.0185688	-67.1765025
T	18.0195482	-67.1764167
T	18.0206093	-67.1765025
T	18.0219152	-67.1769317
T	18.0227314	-67.1776183
T	18.0237108	-67.1782191
T	18.0242822	-67.1792491
T	18.0247719	-67.1801932
T	18.0254248	-67.1814807
T	18.0260778	-67.1828540
T	18.0264858	-67.1840556
T	18.0269755	-67.1854289
T	18.0273836	-67.1864589
T	18.0277917	-67.1874888
T	18.0283630	-67.1885188
T	18.0286895	-67.1895488
T	18.0290976	-67.1907504
T	18.0295873	-67.1916945
T	18.0299954	-67.1928103
T	18.0299954	-67.1932103
T	18.0295873	-67.1920945
T	18.0290976	-67.1911504
T	18.0286895	-67.1899488
T	18.0283630	-67.1889188
T	18.0277917	-67.1878888
T	18.0273836	-67.1868589
T	18.0269755	-67.1858289
T	18.0264858	-67.1844556
T	18.0260778	-67.1832540
T	18.0254248	-67.1818807
T	18.0247719	-67.1805932
T	18.0242822	-67.1796491
T	18.0237108	-67.1786191
T	18.0227314	-67.1780183
T	18.0219152	-67.1773317
T	18.0206093	-67.1769025
T	18.0195482	-67.1768167
T	18.0185688	-67.1769025
T	18.0174261	-67.1769025
T	18.0163650	-67.1770742
T	18.0153855	-67.1774175
T	18.0144877	-67.1779325
T	18.0137530	-67.1782758
T	18.0126103	-67.1792199
T	18.0117941	-67.1797349
T	18.0110594	-67.1805932
T	18.0107329	-67.1814515
T	18.0101616	-67.1828248
T	18.0093453	-67.1842839
T	18.0086107	-67.1860864
T	18.0079577	-67.1878030
T	18.0074679	-67.1895196
T	18.0066517	-67.1915796
T	18.0060803	-67.1930387
T	18.0054273	-67.1947553
T	18.0048559	-67.1963861
T	18.0048559	-67.1967861
T	18.0054273	-67.1951553
T	18.0060803	-67.1934387
T	18.0066517	-67.1919796
T	18.0074679	-67.1899196
T	18.0079577	-67.1882030
T	18.0086107	-67.1864864
T	18.0093453	-67.1846839
T	18.0101616	-67.1832248
T	18.0107329	-67.1818515
T	18.0110594	-67.1809932
T	18.0117941	-67.1801349
T	18.0126103	-67.1796199
T	18.0137530	-67.1786758
T	18.0144877	-67.1783325
T	18.0153855	-67.1778175
T	18.0163650	-67.1774742
T	18.0174261	-67.1773025
T	18.0185688	-67.1773025
T	18.0195482	-67.1772167
T	18.0206093	-67.1773025
T	18.0219152	-67.1777317
T	18.0227314	-67.1784183
T	18.0237108	-67.1790191
T	18.0242822	-67.1800491
T	18.0247719	-67.1809932
T	18.0254248	-67.1822807
T	18.0260778	-67.1836540
T	18.0264858	-67.1848556
T	18.0269755	-67.1862289
T	18.0273836	-67.1872589
T	18.0277917	-67.1882888
T	18.0283630	-67.1893188
T	18.0286895	-67.1903488
T	18.0290976	-67.1915504
T	18.0295873	-67.1924945
T	18.0299954	-67.1936103
T	18.0299954	-67.1940103
T	18.0295873	-67.1928945
T	18.0290976	-67.1919504
T	18.0286895	-67.1907488
T	18.0283630	-67.1897188
T	18.0277917	-67.1886888
T	18.0273836	-67.1876589
T	18.0269755	-67.1866289
T	18.0264858	-67.1852556
T	18.0260778	-67.1840540
T	18.0254248	-67.1826807
T	18.0247719	-67.1813932
T	18.0242822	-67.1804491
T	18.0237108	-67.1794191
T	18.0227314	-67.1788183
T	18.0219152	-67.1781317
T	18.0206093	-67.1777025
T	18.0195482	-67.1776167
T	18.0185688	-67.1777025
T	18.0174261	-67.1777025
T	18.0163650	-67.1778742
T	18.0153855	-67.1782175
T	18.0144877	-67.1787325
T	18.0137530	-67.1790758
T	18.0126103	-67.1800199
T	18.0117941	-67.1805349
T	18.0110594	-67.1813932
T	18.0107329	-67.1822515
T	18.0101616	-67.1836248
T	18.0093453	-67.1850839
T	18.0086107	-67.1868864
T	18.0079577	-67.1886030
T	18.0074679	-67.1903196
T	18.0066517	-67.1923796
T	18.0060803	-67.1938387
T	18.0054273	-67.1955553
T	18.0048559	-67.1971861
T	18.0048559	-67.1975861
T	18.0054273	-67.1959553
T	18.0060803	-67.1942387
T	18.0066517	-67.1927796
T	18.0074679	-67.1907196
T	18.0079577	-67.1890030
T	18.0086107	-67.1872864
T	18.0093453	-67.1854839
T	18.0101616	-67.1840248
T	18.0107329	-67.1826515
T	18.0110594	-67.1817932
T	18.0117941	-67.1809349
T	18.0126103	-67.1804199
T	18.0137530	-67.1794758
T	18.0144877	-67.1791325
T	18.0153855	-67.1786175
T	18.0163650	-67.1782742
T	18.0174261	-67.1781025
T	18.0185688	-67.1781025
T	18.0195482	-67.1780167
T	18.0206093	-67.1781025
T	18.0219152	-67.1785317
T	18.0227314	-67.1792183
T	18.0237108	-67.1798191
T	18.0242822	-67.1808491
T	18.0247719	-67.1817932
T	18.0254248	-67.1830807
T	18.0260778	-67.1844540
T	18.0264858	-67.1856556
T	18.0269755	-67.1870289
T	18.0273836	-67.1880589
T	18.0277917	-67.1890888
T	18.0283630	-67.1901188
T	18.0286895	-67.1911488
T	18.0290976	-67.1923504
T	18.0295873	-67.1932945
T	18.0299954	-67.1944103
T	18.0299954	-67.1948103
T	18.0295873	-67.1936945
T	18.0290976	-67.1927504
T	18.0286895	-67.1915488
T	18.0283630	-67.1905188
T	18.0277917	-67.1894888
T	18.0273836	-67.1884589
T	18.0269755	-67.1874289
T	18.0264858	-67.1860556
T	18.0260778	-67.1848540
T	18.0254248	-67.1834807
T	18.0247719	-67.1821932
T	18.0242822	-67.1812491
T	18.0237108	-67.1802191
T	18.0227314	-67.1796183
T	18.0219152	-67.1789317
T	18.0206093	-67.1785025
T	18.0195482	-67.1784167
T	18.0185688	-67.1785025
T	18.0174261	-67.1785025
T	18.0163650	-67.1786742
T	18.0153855	-67.1790175
T	18.0144877	-67.1795325
T	18.0137530	-67.1798758
T	18.0126103	-67.1808199
T	18.0117941	-67.1813349
T	18.0110594	-67.1821932
T	18.0107329	-67.1830515
T	18.0101616	-67.1844248
T	18.0093453	-67.1858839
T	18.0086107	-67.1876864
T	18.0079577	-67.1894030
T	18.0074679	-67.1911196
T	18.0066517	-67.1931796
T	18.0060803	-67.1946387
T	18.0054273	-67.1963553
T	18.0048559	-67.1979861
T	18.0048559	-67.1983861
T	18.0054273	-67.1967553
T	18.0060803	-67.1950387
T	18.0066517	-67.1935796
T	18.0074679	-67.1915196
T	18.0079577	-67.1898030
T	18.0086107	-67.1880864
T	18.0093453	-67.1862839
T	18.0101616	-67.1848248
T	18.0107329	-67.1834515
T	18.0110594	-67.1825932
T	18.0117941	-67.1817349
T	18.0126103	-67.1812199
T	18.0137530	-67.1802758
T	18.0144877	-67.1799325
T	18.0153855	-67.1794175
T	18.0163650	-67.1790742
T	18.0174261	-67.1789025
T	18.0185688	-67.1789025
T	18.0195482	-67.1788167
T	18.0206093	-67.1789025
T	18.0219152	-67.1793317
T	18.0227314	-67.1800183
T	18.0237108	-67.1806191
T	18.0242822	-67.1816491
T	18.0247719	-67.1825932
T	18.0254248	-67.1838807
T	18.0260778	-67.1852540
T	18.0264858	-67.1864556
T	18.0269755	-67.1878289
T	18.0273836	-67.1888589
T	18.0277917	-67.1898888
T	18.0283630	-67.1909188
T	18.0286895	-67.1919488
T	18.0290976	-67.1931504
T	18.0295873	-67.1940945
T	18.0299954	-67.1952103
T	18.0299954	-67.1956103
T	18.0295873	-67.1944945
T	18.0290976	-67.1935504
T	18.0286895	-67.1923488
T	18.0283630	-67.1913188
T	18.0277917	-67.1902888
T	18.0273836	-67.1892589
T	18.0269755	-67.1882289
T	18.0264858	-67.1868556
T	18.0260778	-67.1856540
T	18.0254248	-67.1842807
T	18.0247719	-67.1829932
T	18.0242822	-67.1820491
T	18.0237108	-67.1810191
T	18.0227314	-67.1804183
T	18.0219152	-67.1797317
T	18.0206093	-67.1793025
T	18.0195482	-67.1792167
T	18.0185688	-67.1793025
T	18.0174261	-67.1793025
T	18.0163650	-67.1794742
T	18.0153855	-67.1798175
T	18.0144877	-67.1803325
T	18.0137530	-67.1806758
T	18.0126103	-67.1816199
T	18.0117941	-67.1821349
T	18.0110594	-67.1829932
T	18.0107329	-67.1838515
T	18.0101616	-67.1852248
T	18.0093453	-67.1866839
T	18.0086107	-67.1884864
T	18.0079577	-67.1902030
T	18.0074679	-67.1919196
T	18.0066517	-67.1939796
T	18.0060803	-67.1954387
T	18.0054273	-67.1971553
T	18.0048559	-67.1987861
T	18.0048559	-67.1991861
T	18.0054273	-67.1975553
T	18.0060803	-67.1958387
T	18.0066517	-67.1943796
T	18.0074679	-67.1923196
T	18.0079577	-67.1906030
T	18.0086107	-67.1888864
T	18.0093453	-67.1870839
T	18.0101616	-67.1856248
T	18.0107329	-67.1842515
T	18.0110594	-67.1833932
T	18.0117941	-67.1825349
T	18.0126103	-67.1820199
T	18.0137530	-67.1810758
T	18.0144877	-67.1807325
T	18.0153855	-67.1802175
T	18.0163650	-67.1798742
T	18.0174261	-67.1797025
T	18.0185688	-67.1797025
T	18.0195482	-67.1796167
T	18.0206093	-67.1797025
T	18.0219152	-67.1801317
T	18.0227314	-67.1808183
T	18.0237108	-67.1814191
T	18.0242822	-67.1824491
T	18.0247719	-67.1833932
T	18.0254248	-67.1846807
T	18.0260778	-67.1860540
T	18.0264858	-67.1872556
T	18.0269755	-67.1886289
T	18.0273836	-67.1896589
T	18.0277917	-67.1906888
T	18.0283630	-67.1917188
T	18.0286895	-67.1927488
T	18.0290976	-67.1939504
T	18.0295873	-67.1948945
T	18.0299954	-67.1960103
T	18.0299954	-67.1964103
T	18.0295873	-67.1952945
T	18.0290976	-67.1943504
T	18.0286895	-67.1931488
T	18.0283630	-67.1921188
T	18.0277917	-67.1910888
T	18.0273836	-67.1900589
T	18.0269755	-67.1890289
T	18.0264858	-67.1876556
T	18.0260778	-67.1864540
T	18.0254248	-67.1850807
T	18.0247719	-67.1837932
T	18.0242822	-67.1828491
T	18.0237108	-67.1818191
T	18.0227314	-67.1812183
T	18.0219152	-67.1805317
T	18.0206093	-67.1801025
T	18.0195482	-67.1800167
T	18.0185688	-67.1801025
T	18.0174261	-67.1801025
T	18.0163650	-67.1802742
T	18.0153855	-67.1806175
T	18.0144877	-67.1811325
T	18.0137530	-67.1814758
T	18.0126103	-67.1824199
T	18.0117941	-67.1829349
T	18.0110594	-67.1837932
T	18.0107329	-67.1846515
T	18.0101616	-67.1860248
T	18.0093453	-67.1874839
T	18.0086107	-67.1892864
T	18.0079577	-67.1910030
T	18.0074679	-67.1927196
T	18.0066517	-67.1947796
T	18.0060803	-67.1962387
T	18.0054273	-67.1979553
T	18.0048559	-67.1995861
T	18.0048559	-67.1999861
T	18.0054273	-67.1983553
T	18.0060803	-67.1966387
T	18.0066517	-67.1951796
T	18.0074679	-67.1931196
T	18.0079577	-67.1914030
T	18.0086107	-67.1896864
T	18.0093453	-67.1878839
T	18.0101616	-67.1864248
T	18.0107329	-67.1850515
T	18.0110594	-67.1841932
T	18.0117941	-67.1833349
T	18.0126103	-67.1828199
T	18.0137530	-67.1818758
T	18.0144877	-67.1815325
T	18.0153855	-67.1810175
T	18.0163650	-67.1806742
T	18.0174261	-67.1805025
T	18.0185688	-67.1805025
T	18.0195482	-67.1804167
T	18.0206093	-67.1805025
T	18.0219152	-67.1809317
T	18.0227314	-67.1816183
T	18.0237108	-67.1822191
T	18.0242822	-67.1832491
T	18.0247719	-67.1841932
T	18.0254248	-67.1854807
T	18.0260778	-67.1868540
T	18.0264858	-67.1880556
T	18.0269755	-67.1894289
T	18.0273836	-67.1904589
T	18.0277917	-67.1914888
T	18.0283630	-67.1925188
T	18.0286895	-67.1935488
T	18.0290976	-67.1947504
T	18.0295873	-67.1956945
T	18.0299954	-67.1968103
T	18.0299954	-67.1972103
T	18.0295873	-67.1960945
T	18.0290976	-67.1951504
T	18.0286895	-67.1939488
T	18.0283630	-67.1929188
T	18.0277917	-67.1918888
T	18.0273836	-67.1908589
T	18.0269755	-67.1898289
T	18.0264858	-67.1884556
T	18.0260778	-67.1872540
T	18.0254248	-67.1858807
T	18.0247719	-67.1845932
T	18.0242822	-67.1836491
T	18.0237108	-67.1826191
T	18.0227314	-67.1820183
T	18.0219152	-67.1813317
T	18.0206093	-67.1809025
T	18.0195482	-67.1808167
T	18.0185688	-67.1809025
T	18.0174261	-67.1809025
T	18.0163650	-67.1810742
T	18.0153855	-67.1814175
T	18.0144877	-67.1819325
T	18.0137530	-67.1822758
T	18.0126103	-67.1832199
T	18.0117941	-67.1837349
T	18.0110594	-67.1845932
T	18.0107329	-67.1854515
T	18.0101616	-67.1868248
T	18.0093453	-67.1882839
T	18.0086107	-67.1900864
T	18.0079577	-67.1918030
T	18.0074679	-67.1935196
T	18.0066517	-67.1955796
T	18.0060803	-67.1970387
T	18.0054273	-67.1987553
T	18.0048559	-67.2003861
T	18.0048559	-67.2007861
T	18.0054273	-67.1991553
T	18.0060803	-67.1974387
T	18.0066517	-67.1959796
T	18.0074679	-67.1939196
T	18.0079577	-67.1922030
T	18.0086107	-67.1904864
T	18.0093453	-67.1886839
T	18.0101616	-67.1872248
T	18.0107329	-67.1858515
T	18.0110594	-67.1849932
T	18.0117941	-67.1841349
T	18.0126103	-67.1836199
T	18.0137530	-67.1826758
T	18.0144877	-67.1823325
T	18.0153855	-67.1818175
T	18.0163650	-67.1814742
T	18.0174261	-67.1813025
T	18.0185688	-67.1813025
T	18.0195482	-67.1812167
T	18.0206093	-67.1813025
T	18.0219152	-67.1817317
T	18.0227314	-67.1824183
T	18.0237108	-67.1830191
T	18.0242822	-67.1840491
T	18.0247719	-67.1849932
T	18.0254248	-67.1862807
T	18.0260778	-67.1876540
T	18.0264858	-67.1888556
T	18.0269755	-67.1902289
T	18.0273836	-67.1912589
T	18.0277917	-67.1922888
T	18.0283630	-67.1933188
T	18.0286895	-67.1943488
T	18.0290976	-67.1955504
T	18.0295873	-67.1964945
T	18.0299954	-67.1976103
T	18.0299954	-67.1980103
T	18.0295873	-67.1968945
T	18.0290976	-67.1959504
T	18.0286895	-67.1947488
T	18.0283630	-67.1937188
T	18.0277917	-67.1926888
T	18.0273836	-67.1916589
T	18.0269755	-67.1906289
T	18.0264858	-67.1892556
T	18.0260778	-67.1880540
T	18.0254248	-67.1866807
T	18.0247719	-67.1853932
T	18.0242822	-67.1844491
T	18.0237108	-67.1834191
T	18.0227314	-67.1828183
T	18.0219152	-67.1821317
T	18.0206093	-67.1817025
T	18.0195482	-67.1816167
T	18.0185688	-67.1817025
T	18.0174261	-67.1817025
T	18.0163650	-67.1818742
T	18.0153855	-67.1822175
T	18.0144877	-67.1827325
T	18.0137530	-67.1830758
T	18.0126103	-67.1840199
T	18.0117941	-67.1845349
T	18.0110594	-67.1853932
T	18.0107329	-67.1862515
T	18.0101616	-67.1876248
T	18.0093453	-67.1890839
T	18.0086107	-67.1908864
T	18.0079577	-67.1926030
T	18.0074679	-67.1943196
T	18.0066517	-67.1963796
T	18.0060803	-67.1978387
T	18.0054273	-67.1995553
T	18.0048559	-67.2011861
T	18.0048559	-67.2015861
T	18.0054273	-67.1999553
T	18.0060803	-67.1982387
T	18.0066517	-67.1967796
T	18.0074679	-67.1947196
T	18.0079577	-67.1930030
T	18.0086107	-67.1912864
T	18.0093453	-67.1894839
T	18.0101616	-67.1880248
T	18.0107329	-67.1866515
T	18.0110594	-67.1857932
T	18.0117941	-67.1849349
T	18.0126103	-67.1844199
T	18.0137530	-67.1834758
T	18.0144877	-67.1831325
T	18.0153855	-67.1826175
T	18.0163650	-67.1822742
T	18.0174261	-67.1821025
T	18.0185688	-67.1821025
T	18.0195482	-67.1820167
T	18.0206093	-67.1821025
T	18.0219152	-67.1825317
T	18.0227314	-67.1832183
T	18.0237108	-67.1838191
T	18.0242822	-67.1848491
T	18.0247719	-67.1857932
T	18.0254248	-67.1870807
T	18.0260778	-67.1884540
T	18.0264858	-67.1896556
T	18.0269755	-67.1910289
T	18.0273836	-67.1920589
T	18.0277917	-67.1930888
T	18.0283630	-67.1941188
T	18.0286895	-67.1951488
T	18.0290976	-67.1963504
T	18.0295873	-67.1972945
T	18.0299954	-67.1984103
T	18.0299954	-67.1988103
T	18.0295873	-67.1976945
T	18.0290976	-67.1967504
T	18.0286895	-67.1955488
T	18.0283630	-67.1945188
T	18.0277917	-67.1934888
T	18.0273836	-67.1924589
T	18.0269755	-67.1914289
T	18.0264858	-67.1900556
T	18.0260778	-67.1888540
T	18.0254248	-67.1874807
T	18.0247719	-67.1861932
T	18.0242822	-67.1852491
T	18.0237108	-67.1842191
T	18.0227314	-67.1836183
T	18.0219152	-67.1829317
T	18.0206093	-67.1825025
T	18.0195482	-67.1824167
T	18.0185688	-67.1825025
T	18.0174261	-67.1825025
T	18.0163650	-67.1826742
T	18.0153855	-67.1830175
T	18.0144877	-67.1835325
T	18.0137530	-67.1838758
T	18.0126103	-67.1848199
T	18.0117941	-67.1853349
T	18.0110594	-67.1861932
T	18.0107329	-67.1870515
T	18.0101616	-67.1884248
T	18.0093453	-67.1898839
T	18.0086107	-67.1916864
T	18.0079577	-67.1934030
T	18.0074679	-67.1951196
T	18.0066517	-67.1971796
T	18.0060803	-67.1986387
T	18.0054273	-67.2003553
T	18.0048559	-67.2019861
T	18.0048559	-67.2023861
T	18.0054273	-67.2007553
T	18.0060803	-67.1990387
T	18.0066517	-67.1975796
T	18.0074679	-67.1955196
T	18.0079577	-67.1938030
T	18.0086107	-67.1920864
T	18.0093453	-67.1902839
T	18.0101616	-67.1888248
T	18.0107329	-67.1874515
T	18.0110594	-67.1865932
T	18.0117941	-67.1857349
T	18.0126103	-67.1852199
T	18.0137530	-67.1842758
T	18.0144877	-67.1839325
T	18.0153855	-67.1834175
T	18.0163650	-67.1830742
T	18.0174261	-67.1829025
T	18.0185688	-67.1829025
T	18.0195482	-67.1828167
T	18.0206093	-67.1829025
T	18.0219152	-67.1833317
T	18.0227314	-67.1840183
T	18.0237108	-67.1846191
T	18.0242822	-67.1856491
T	18.0247719	-67.1865932
T	18.0254248	-67.1878807
T	18.0260778	-67.1892540
T	18.0264858	-67.1904556
T	18.0269755	-67.1918289
T	18.0273836	-67.1928589
T	18.0277917	-67.1938888
T	18.0283630	-67.1949188
T	18.0286895	-67.1959488
T	18.0290976	-67.1971504
T	18.0295873	-67.1980945
T	18.0299954	-67.1992103
T	18.0299954	-67.1996103
T	18.0295873	-67.1984945
T	18.0290976	-67.1975504
T	18.0286895	-67.1963488
T	18.0283630	-67.1953188
T	18.0277917	-67.1942888
T	18.0273836	-67.1932589
T	18.0269755	-67.1922289
T	18.0264858	-67.1908556
T	18.0260778	-67.1896540
T	18.0254248	-67.1882807
T	18.0247719	-67.1869932
T	18.0242822	-67.1860491
T	18.0237108	-67.1850191
T	18.0227314	-67.1844183
T	18.0219152	-67.1837317
T	18.0206093	-67.1833025
T	18.0195482	-67.1832167
T	18.0185688	-67.1833025
T	18.0174261	-67.1833025
T	18.0163650	-67.1834742
T	18.0153855	-67.1838175
T	18.0144877	-67.1843325
T	18.0137530	-67.1846758
T	18.0126103	-67.1856199
T	18.0117941	-67.1861349
T	18.0110594	-67.1869932
T	18.0107329	-67.1878515
T	18.0101616	-67.1892248
T	18.0093453	-67.1906839
T	18.0086107	-67.1924864
T	18.0079577	-67.1942030
T	18.0074679	-67.1959196
T	18.0066517	-67.1979796
T	18.0060803	-67.1994387
T	18.0054273	-67.2011553
T	18.0048559	-67.2027861
T	18.0048559	-67.2031861
T	18.0054273	-67.2015553
T	18.0060803	-67.1998387
T	18.0066517	-67.1983796
T	18.0074679	-67.1963196
T	18.0079577	-67.1946030
T	18.0086107	-67.1928864
T	18.0093453	-67.1910839
T	18.0101616	-67.1896248
T	18.0107329	-67.1882515
T	18.0110594	-67.1873932
T	18.0117941	-67.1865349
T	18.0126103	-67.1860199
T	18.0137530	-67.1850758
T	18.0144877	-67.1847325
T	18.0153855	-67.1842175
T	18.0163650	-67.1838742
T	18.0174261	-67.1837025
T	18.0185688	-67.1837025
T	18.0195482	-67.1836167
T	18.0206093	-67.1837025
T	18.0219152	-67.1841317
T	18.0227314	-67.1848183
T	18.0237108	-67.1854191
T	18.0242822	-67.1864491
T	18.0247719	-67.1873932
T	18.0254248	-67.1886807
T	18.0260778	-67.1900540
T	18.0264858	-67.1912556
T	18.0269755	-67.1926289
T	18.0273836	-67.1936589
T	18.0277917	-67.1946888
T	18.0283630	-67.1957188
T	18.0286895	-67.1967488
T	18.0290976	-67.1979504
T	18.0295873	-67.1988945
T	18.0299954	-67.2000103
T	18.0299954	-67.2004103
T	18.0295873	-67.1992945
T	18.0290976	-67.1983504
T	18.0286895	-67.1971488
T	18.0283630	-67.1961188
T	18.0277917	-67.1950888
T	18.0273836	-67.1940589
T	18.0269755	-67.1930289
T	18.0264858	-67.1916556
T	18.0260778	-67.1904540
T	18.0254248	-67.1890807
T	18.0247719	-67.1877932
T	18.0242822	-67.1868491
T	18.0237108	-67.1858191
T	18.0227314	-67.1852183
T	18.0219152	-67.1845317
T	18.0206093	-67.1841025
T	18.0195482	-67.1840167
T	18.0185688	-67.1841025
T	18.0174261	-67.1841025
T	18.0163650	-67.1842742
T	18.0153855	-67.1846175
T	18.0144877	-67.1851325
T	18.0137530	-67.1854758
T	18.0126103	-67.1864199
T	18.0117941	-67.1869349
T	18.0110594	-67.1877932
T	18.0107329	-67.1886515
T	18.0101616	-67.1900248
T	18.0093453	-67.1914839
T	18.0086107	-67.1932864
T	18.0079577	-67.1950030
T	18.0074679	-67.1967196
T	18.0066517	-67.1987796
T	18.0060803	-67.2002387
T	18.0054273	-67.2019553
T	18.0048559	-67.2035861
T	18.0048559	-67.2039861
T	18.0054273	-67.2023553
T	18.0060803	-67.2006387
T	18.0066517	-67.1991796
T	18.0074679	-67.1971196
T	18.0079577	-67.1954030
T	18.0086107	-67.1936864
T	18.0093453	-67.1918839
T	18.0101616	-67.1904248
T	18.0107329	-67.1890515
T	18.0110594	-67.1881932
T	18.0117941	-67.1873349
T	18.0126103	-67.1868199
T	18.0137530	-67.1858758
T	18.0144877	-67.1855325
T	18.0153855	-67.1850175
T	18.0163650	-67.1846742
T	18.0174261	-67.1845025
T	18.0185688	-67.1845025
T	18.0195482	-67.1844167
T	18.0206093	-67.1845025
T	18.0219152	-67.1849317
T	18.0227314	-67.1856183
T	18.0237108	-67.1862191
T	18.0242822	-67.1872491
T	18.0247719	-67.1881932
T	18.0254248	-67.1894807
T	18.0260778	-67.1908540
T	18.0264858	-67.1920556
T	18.0269755	-67.1934289
T	18.0273836	-67.1944589
T	18.0277917	-67.1954888
T	18.0283630	-67.1965188
T	18.0286895	-67.1975488
T	18.0290976	-67.1987504
T	18.0295873	-67.1996945
T	18.0299954	-67.2008103
T	18.0299954	-67.2012103
T	18.0295873	-67.2000945
T	18.0290976	-67.1991504
T	18.0286895	-67.1979488
T	18.0283630	-67.1969188
T	18.0277917	-67.1958888
T	18.0273836	-67.1948589
T	18.0269755	-67.1938289
T	18.0264858	-67.1924556
T	18.0260778	-67.1912540
T	18.0254248	-67.1898807
T	18.0247719	-67.1885932
T	18.0242822	-67.1876491
T	18.0237108	-67.1866191
T	18.0227314	-67.1860183
T	18.0219152	-67.1853317
T	18.0206093	-67.1849025
T	18.0195482	-67.1848167
T	18.0185688	-67.1849025
T	18.0174261	-67.1849025
T	18.0163650	-67.1850742
T	18.0153855	-67.1854175
T	18.0144877	-67.1859325
T	18.0137530	-67.1862758
T	18.0126103	-67.1872199
T	18.0117941	-67.1877349
T	18.0110594	-67.1885932
T	18.0107329	-67.1894515
T	18.0101616	-67.1908248
T	18.0093453	-67.1922839
T	18.0086107	-67.1940864
T	18.0079577	-67.1958030
T	18.0074679	-67.1975196
T	18.0066517	-67.1995796
T	18.0060803	-67.2010387
T	18.0054273	-67.2027553
T	18.0048559	-67.2043861
T	18.0048559	-67.2047861
T	18.0054273	-67.2031553
T	18.0060803	-67.2014387
T	18.0066517	-67.1999796
T	18.0074679	-67.1979196
T	18.0079577	-67.1962030
